row,spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
1009,1,0,0,0,0,1/25/2012 13:20,0,0,2,no,0,0,0,1.296,37,0,0,0,0,0,big
1010,1,0,0,0,0,1/25/2012 13:23,0,0,2,no,0,0,0,1.296,37,0,0,0,0,0,big
1011,1,0,1,0,0,1/25/2012 13:44,0,0,0,no,0,0,0,1.815,32,1,0,0,0,0,small
1012,0,1,1,0,0,1/25/2012 14:08,0,0,0,no,0,0,0,1.024,18,0,0,0,0,0,small
1013,0,0,1,0,0,1/25/2012 14:12,0,0,0,no,0,0,0,24.289,620,1,0,0,0,1,small
1014,0,0,1,0,0,1/25/2012 14:18,0,0,0,no,0,0,0,24.837,629,1,0,0,0,1,small
1015,0,1,1,0,0,1/25/2012 14:34,0,0,0,no,0,0,0,1.727,38,0,0,0,0,0,big
1016,0,0,1,0,0,1/25/2012 14:37,0,0,0,no,0,0,0,25.757,645,1,0,0,0,1,small
1017,0,0,1,2,1,1/25/2012 14:46,0,0,10,no,0,0,0,23.308,477,1,1,0,0,12,small
1018,0,0,1,0,0,1/25/2012 14:48,0,0,0,no,0,0,0,26.954,665,1,0,0,0,1,small
1019,1,0,1,0,0,1/25/2012 14:59,0,0,1,yes,0,0,0,8.881,189,1,0,1,0,9,small
1020,0,0,1,0,0,1/25/2012 15:02,0,0,0,no,0,0,0,26.588,659,1,0,0,0,1,small
1021,0,0,1,0,0,1/25/2012 15:03,0,0,0,no,0,0,0,4.556,82,1,0,0,0,3,small
1022,0,0,1,0,0,1/25/2012 15:09,0,0,0,no,0,0,0,27.971,685,1,0,0,0,1,small
1023,0,0,1,0,0,1/25/2012 15:14,0,0,0,no,0,0,0,4.886,86,1,0,0,0,1,small
1024,0,0,1,0,0,1/25/2012 15:14,0,0,0,no,0,0,0,4.508,82,1,0,0,0,1,small
1025,0,0,1,0,0,1/25/2012 15:16,0,0,0,no,0,0,0,4.674,84,1,0,0,0,1,small
1026,0,0,1,0,0,1/25/2012 15:22,0,0,0,no,0,0,0,4.622,83,1,0,0,0,1,small
1027,0,0,1,0,0,1/25/2012 15:25,0,0,0,no,0,0,0,4.514,82,1,0,0,0,1,small
1028,0,0,1,0,0,1/25/2012 15:26,0,0,0,no,0,0,0,27.998,685,1,0,0,0,1,small
1029,0,0,1,0,0,1/25/2012 15:36,0,0,0,no,0,0,0,4.538,82,1,0,0,0,1,small
1030,0,0,1,0,0,1/25/2012 16:12,0,0,0,no,0,0,0,4.603,82,1,0,0,0,1,small
1031,1,0,1,0,0,1/25/2012 16:27,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
1032,0,1,1,0,1,1/25/2012 16:48,0,0,0,no,0,0,0,61.328,1764,1,0,0,0,32,big
1033,0,0,1,0,0,1/25/2012 17:18,0,0,0,no,0,0,0,22.012,395,1,0,0,0,0,small
1034,0,0,1,0,0,1/25/2012 18:25,0,0,4,no,0,0,0,13.998,198,1,0,1,0,8,small
1035,0,0,1,0,0,1/25/2012 18:29,0,0,0,no,0,0,0,28.119,689,1,0,0,0,1,small
1036,0,0,1,0,0,1/25/2012 18:39,0,0,0,no,0,0,0,28.638,696,1,0,0,0,2,small
1037,1,0,1,0,0,1/25/2012 20:23,0,0,2,no,1,0,0,4.079,73,1,0,0,0,1,small
1038,0,0,1,1,1,1/25/2012 20:46,0,3,0,no,1,0,0,0.851,24,1,0,0,0,2,small
1039,0,0,1,0,0,1/25/2012 20:54,0,0,1,no,0,0,0,0.87,23,0,0,0,0,0,big
1040,1,0,1,0,0,1/25/2012 22:45,0,0,0,no,0,0,0,1.581,40,1,0,0,0,0,small
1041,0,0,1,0,0,1/25/2012 23:58,0,0,0,no,0,0,0,15.717,330,1,0,0,0,19,big
1042,1,0,1,0,0,1/26/2012 2:06,0,2,0,no,0,0,0,0.558,23,0,0,0,0,1,none
1043,1,0,1,0,0,1/26/2012 3:03,0,0,2,no,0,0,0,1.112,31,0,0,0,0,0,big
1044,0,0,1,0,0,1/26/2012 3:09,0,0,0,no,0,0,0,4.516,82,1,0,0,0,1,small
1045,1,0,1,0,0,1/26/2012 3:30,0,0,0,no,0,0,0,3.451,46,1,0,0,0,1,none
1046,0,0,1,0,0,1/26/2012 3:58,0,0,0,no,0,0,1,19.343,327,1,0,0,0,11,small
1047,0,0,1,0,0,1/26/2012 4:10,0,0,0,no,0,0,0,0.976,15,1,0,0,0,1,small
1048,0,0,1,1,1,1/26/2012 4:10,0,1,4,no,0,0,0,7.33,189,1,0,0,0,2,big
1049,0,0,1,0,0,1/26/2012 4:10,0,0,29,no,0,0,0,36.22,541,1,0,0,0,11,small
1050,0,0,1,0,0,1/26/2012 4:10,0,0,0,no,0,0,0,3.517,51,0,0,0,0,1,small
1051,0,0,1,1,1,1/26/2012 5:01,0,0,0,no,1,0,0,1.44,43,1,1,0,0,6,small
1052,0,1,1,0,0,1/26/2012 5:15,0,0,0,no,0,0,0,9.014,119,0,0,0,0,0,small
1053,0,0,1,1,1,1/26/2012 5:45,0,0,4,no,0,0,0,9.446,273,1,1,0,0,4,big
1054,0,1,1,1,1,1/26/2012 6:02,0,0,4,no,0,0,0,20.662,420,1,1,0,0,4,big
1055,0,0,1,0,0,1/26/2012 6:03,0,0,0,no,0,0,0,9.682,239,1,0,0,0,2,big
1056,0,1,1,0,0,1/26/2012 6:18,0,1,0,no,0,0,0,0.302,8,0,0,0,0,0,none
1057,0,0,1,0,1,1/26/2012 6:23,0,0,0,no,0,0,0,0.605,18,1,1,0,0,2,small
1058,0,0,1,0,0,1/26/2012 6:35,0,0,0,no,0,0,4,8.752,201,1,0,0,0,1,small
1059,0,0,1,0,1,1/26/2012 7:12,0,0,2,no,0,0,0,59.007,1643,1,0,0,0,41,big
1060,0,1,1,0,0,1/26/2012 7:46,0,0,0,no,0,0,0,0.559,15,0,0,0,0,0,small
1061,0,0,1,0,0,1/26/2012 8:01,0,0,8,no,1,0,0,11.577,266,1,0,0,0,7,small
1062,0,1,1,3,0,1/26/2012 8:13,0,0,0,no,0,0,0,1.37,40,0,1,0,0,0,small
1063,0,1,1,3,0,1/26/2012 8:25,0,0,0,no,0,0,0,2.18,57,0,1,0,0,0,small
1064,0,0,1,0,1,1/26/2012 8:44,0,0,0,no,0,0,0,3.021,69,1,1,0,0,0,small
1065,0,1,1,0,0,1/26/2012 8:55,0,0,0,no,0,0,0,1.059,17,0,0,0,0,1,small
1066,0,1,1,0,0,1/26/2012 8:58,0,0,1,no,0,0,0,1.325,42,0,0,0,0,0,small
1067,0,0,1,0,1,1/26/2012 9:30,0,0,0,no,0,0,0,4.79,94,1,1,0,0,4,small
1068,0,0,1,0,0,1/26/2012 9:34,1,2,0,no,0,0,0,9.728,312,1,0,0,0,7,small
1069,0,0,1,0,0,1/26/2012 9:38,0,0,0,no,0,0,0,9.694,99,1,0,0,0,0,small
1070,0,0,1,0,1,1/26/2012 9:38,0,0,0,no,0,0,0,7.787,116,1,1,0,0,0,none
1071,0,0,1,0,1,1/26/2012 9:44,0,0,0,no,0,0,0,0.297,5,0,1,0,0,0,none
1072,0,0,1,0,1,1/26/2012 9:52,0,0,0,no,0,0,0,10.283,190,1,1,0,0,6,small
1073,0,1,1,0,0,1/26/2012 9:52,0,0,0,no,0,0,0,0.212,8,0,0,0,0,1,small
1074,0,0,1,0,1,1/26/2012 9:56,0,0,0,no,0,0,0,1.637,37,1,1,0,0,2,small
1075,1,0,1,0,0,1/26/2012 10:25,0,0,1,no,0,0,0,0.357,14,0,0,0,0,0,big
1076,0,0,1,0,0,1/26/2012 10:27,0,0,4,no,0,0,0,7.491,270,1,0,0,0,8,small
1077,0,0,1,0,0,1/26/2012 10:30,0,0,0,no,0,0,4,8.752,201,1,0,0,0,1,small
1078,0,0,1,0,0,1/26/2012 10:44,0,0,0,no,0,0,4,8.752,201,1,0,0,0,1,small
1079,0,0,1,0,1,1/26/2012 10:53,0,0,0,yes,0,0,0,13.339,175,0,1,0,0,1,small
1080,0,1,1,5,1,1/26/2012 10:55,0,0,4,no,0,0,0,13.925,423,1,1,0,0,9,small
1081,0,1,1,1,0,1/26/2012 10:58,0,0,0,no,0,0,0,0.539,19,0,1,0,0,0,small
1082,0,0,1,0,1,1/26/2012 11:23,0,0,0,no,0,0,0,0.23,4,1,0,0,0,0,none
1083,0,0,1,0,1,1/26/2012 11:25,0,0,0,no,0,0,0,0.926,18,1,1,0,0,0,small
1084,0,0,1,0,1,1/26/2012 12:58,0,0,0,no,0,0,0,2.385,48,1,0,0,0,0,none
1085,0,0,1,0,0,1/26/2012 13:18,0,0,0,no,0,0,0,1.025,33,0,0,0,0,1,small
1086,0,0,1,0,0,1/26/2012 13:21,0,0,0,no,0,0,0,34.056,801,1,0,0,0,26,small
1087,0,0,1,0,1,1/26/2012 13:24,0,0,0,no,0,0,0,4.6,77,1,1,0,0,2,small
1088,0,0,1,0,1,1/26/2012 13:39,0,0,0,no,0,0,0,6.788,113,1,1,0,0,2,small
1089,0,0,1,0,0,1/26/2012 14:22,0,0,0,no,0,0,0,0.404,10,0,0,0,0,0,none
1090,0,0,1,0,0,1/26/2012 14:27,0,0,0,no,0,0,0,0.145,6,0,0,0,0,0,none
1091,0,0,1,0,0,1/26/2012 14:34,0,0,2,no,0,0,0,45.766,715,1,0,0,0,2,small
1092,0,0,1,0,0,1/26/2012 16:41,0,0,0,no,0,0,0,2.724,82,1,0,0,0,5,small
1093,0,0,1,0,0,1/26/2012 18:05,0,1,0,no,0,0,0,3.057,63,0,0,0,0,0,big
1094,0,1,1,0,1,1/26/2012 18:18,0,0,0,no,0,0,0,19.154,623,1,0,0,0,17,big
1095,0,0,1,0,0,1/26/2012 18:20,0,0,0,no,0,0,0,4.323,113,1,0,0,0,1,small
1096,1,0,1,0,0,1/26/2012 19:36,0,0,36,yes,0,0,0,173.956,3729,1,0,0,0,1209,big
1097,1,0,1,0,0,1/26/2012 20:40,0,0,0,no,0,0,0,2.152,39,0,0,0,0,0,small
1098,0,0,1,0,0,1/27/2012 0:35,0,0,0,no,0,0,0,34.158,412,1,0,0,0,8,small
1099,0,0,1,0,0,1/27/2012 1:34,0,0,9,no,0,0,1,41.623,1088,1,0,0,0,43,small
1100,0,0,1,0,0,1/27/2012 1:55,0,0,0,no,0,0,0,16.767,310,1,0,0,0,58,small
1101,0,0,1,0,0,1/27/2012 3:03,0,0,1,no,0,0,0,1.222,32,0,0,0,0,0,small
1102,0,0,1,0,0,1/27/2012 3:03,0,0,4,no,0,0,0,4.33,87,0,0,0,0,1,small
1103,0,0,1,0,0,1/27/2012 4:29,0,0,0,no,0,0,0,10.824,353,1,0,0,0,2,small
1104,0,1,1,0,0,1/27/2012 5:06,0,0,0,no,0,0,0,36.004,460,0,0,0,0,0,big
1105,0,0,1,0,0,1/27/2012 5:21,0,0,2,no,0,0,0,57.241,929,1,0,0,0,3,small
1106,0,1,1,0,0,1/27/2012 5:33,0,0,0,no,0,0,0,0.754,16,0,0,1,0,2,small
1107,0,0,1,0,0,1/27/2012 6:07,0,0,0,no,0,0,0,24.255,620,1,0,0,0,1,small
1108,0,1,1,0,0,1/27/2012 6:16,0,0,0,no,0,0,0,5.627,134,1,0,0,0,5,big
1109,0,0,1,0,0,1/27/2012 6:24,0,0,0,no,0,0,0,24.317,620,1,0,0,0,1,small
1110,0,0,1,0,0,1/27/2012 6:26,0,0,0,no,0,0,0,24.222,620,1,0,0,0,1,small
1111,0,1,1,35,0,1/27/2012 6:39,0,0,0,no,0,0,0,9.94,147,0,0,0,0,0,small
1112,0,0,1,0,1,1/27/2012 6:59,0,0,0,no,0,0,0,4.348,88,1,1,0,0,6,small
1113,0,0,1,1,1,1/27/2012 7:40,0,0,0,no,0,0,0,19.536,618,1,1,0,0,15,big
1114,0,0,1,0,0,1/27/2012 7:51,0,0,0,no,0,0,0,3.57,96,1,0,0,0,1,small
1115,0,0,1,0,0,1/27/2012 8:05,0,0,16,no,1,0,0,13.561,305,1,0,0,0,8,small
1116,0,0,1,2,1,1/27/2012 8:11,0,0,10,no,0,0,0,20.49,526,1,1,0,0,12,small
1117,0,0,1,0,1,1/27/2012 8:34,0,0,0,no,0,0,0,2.456,37,1,1,0,0,4,big
1118,1,0,1,0,0,1/27/2012 8:43,0,0,1,no,0,0,0,0.46,18,0,0,0,0,0,big
1119,0,1,1,0,0,1/27/2012 9:22,0,0,0,no,0,0,0,4.263,50,0,0,0,0,0,small
1120,1,0,1,0,0,1/27/2012 9:23,0,0,0,no,0,0,0,3.425,46,1,0,0,0,1,none
1121,0,0,1,1,0,1/27/2012 9:26,0,0,0,no,0,0,0,12.77,302,1,1,0,0,0,big
1122,0,0,1,1,1,1/27/2012 9:48,0,0,0,no,0,0,0,26.18,845,1,1,0,0,25,big
1123,0,0,1,0,0,1/27/2012 9:59,0,0,0,no,0,0,0,25.156,635,1,0,0,0,1,small
1124,0,0,1,0,0,1/27/2012 10:34,0,0,0,no,0,0,0,0.882,22,0,0,0,0,0,none
1125,0,1,1,0,0,1/27/2012 10:43,0,0,0,no,0,0,0,0.342,8,0,0,1,0,0,none
1126,0,0,1,0,1,1/27/2012 11:14,0,0,0,no,0,0,0,0.144,6,1,0,0,0,0,none
1127,0,1,1,0,0,1/27/2012 11:22,0,0,0,no,0,0,0,6.032,91,0,0,0,0,1,small
1128,0,0,1,0,0,1/27/2012 11:24,0,0,4,no,1,0,0,7.911,190,1,0,0,0,5,small
1129,0,0,1,1,1,1/27/2012 11:30,0,0,0,no,0,0,0,5.248,111,1,1,0,0,4,small
1130,0,0,1,0,1,1/27/2012 11:38,0,0,0,no,0,0,0,1.389,34,1,1,0,0,0,small
1131,0,1,1,0,0,1/27/2012 12:01,0,1,0,no,0,0,0,6.436,202,1,0,0,0,10,small
1132,0,0,1,0,0,1/27/2012 12:05,0,0,0,yes,0,0,0,0.458,20,0,0,0,0,0,none
1133,0,0,1,0,0,1/27/2012 12:06,0,0,0,no,0,0,4,8.28,204,1,0,0,0,1,small
1134,0,0,1,0,1,1/27/2012 12:20,0,0,0,no,0,0,0,0.748,24,1,1,0,0,2,small
1135,0,0,1,1,1,1/27/2012 12:22,0,0,2,no,0,0,0,35.221,1104,1,1,0,0,17,big
1136,0,0,1,0,0,1/27/2012 13:00,0,0,2,no,0,0,0,10.308,165,1,0,1,0,6,small
1137,0,0,1,0,1,1/27/2012 14:46,0,0,0,no,0,0,0,4.621,90,1,0,0,0,4,small
1138,0,0,1,1,1,1/27/2012 16:10,0,0,0,no,0,0,0,40.771,1278,0,1,0,0,2,small
1139,0,0,1,0,0,1/27/2012 16:54,0,0,0,no,0,0,0,36.741,361,1,0,0,0,0,none
1140,1,0,1,3,0,1/27/2012 17:17,0,2,0,no,0,0,0,0.537,22,0,0,0,0,3,small
1141,0,0,1,0,0,1/27/2012 20:36,0,0,4,no,0,0,0,1.324,32,0,1,0,0,0,big
1142,0,0,1,0,0,1/27/2012 21:40,0,0,0,no,0,0,4,8.28,204,1,0,0,0,1,small
1143,1,0,1,0,0,1/27/2012 22:19,0,0,0,no,0,0,0,1.032,15,1,1,0,0,1,small
1144,1,0,1,0,0,1/27/2012 23:14,0,0,0,no,0,0,0,0.74,17,1,0,0,0,1,small
1145,0,0,1,0,0,1/28/2012 1:05,0,0,2,no,0,0,0,1.222,26,0,0,0,0,0,big
1146,0,0,1,1,1,1/28/2012 7:16,0,0,0,no,0,0,0,1.646,35,1,0,1,0,4,none
1147,0,0,1,0,1,1/28/2012 7:28,0,0,0,no,0,0,0,6.778,93,1,1,0,0,4,small
1148,0,0,1,0,1,1/28/2012 7:30,0,0,0,no,0,0,0,12.985,347,1,1,1,0,34,small
1149,0,0,1,0,0,1/28/2012 7:43,0,0,0,no,0,0,4,8.28,204,1,0,0,0,1,small
1150,0,0,1,0,1,1/28/2012 7:54,0,0,0,no,0,0,0,17.533,614,1,1,0,0,8,small
1151,0,0,1,0,1,1/28/2012 8:14,0,0,0,no,0,0,0,8.512,136,1,1,0,0,4,small
1152,0,0,1,0,1,1/28/2012 8:45,0,0,0,no,0,0,0,0.498,15,1,0,0,0,0,small
1153,0,0,1,0,1,1/28/2012 9:20,0,0,0,no,0,0,0,1.654,47,1,1,0,0,0,small
1154,0,0,1,0,0,1/28/2012 10:31,0,0,8,no,0,0,0,9.288,310,1,0,0,0,3,small
1155,0,0,1,4,0,1/28/2012 11:41,0,2,0,no,0,0,0,0.341,18,0,0,0,0,0,none
1156,0,0,1,4,1,1/28/2012 12:04,0,0,0,no,0,0,0,11.05,229,1,0,0,0,4,small
1157,0,0,1,1,1,1/28/2012 12:07,0,0,2,no,0,0,0,43.642,1403,1,1,0,0,17,big
1158,0,0,1,0,1,1/28/2012 12:13,0,0,0,no,0,0,0,2.746,70,0,0,0,0,5,small
1159,0,0,1,0,1,1/28/2012 12:33,0,0,0,no,0,0,0,22.901,795,1,1,0,0,10,small
1160,0,0,1,0,1,1/28/2012 13:27,0,0,0,no,0,0,0,11.85,297,1,1,0,0,4,small
1161,0,0,1,0,0,1/28/2012 13:28,0,0,1,no,0,0,0,1.249,32,0,0,0,0,0,small
1162,0,0,1,0,0,1/28/2012 13:28,0,0,4,no,0,0,0,4.492,87,0,0,0,0,1,small
1163,0,0,1,0,1,1/28/2012 14:10,0,0,0,no,0,0,0,10.943,363,1,0,0,0,9,big
1164,0,0,1,0,0,1/28/2012 17:42,0,0,23,no,0,0,0,17.188,578,1,0,0,0,3,small
1165,0,0,1,0,0,1/28/2012 17:42,0,0,0,no,0,0,0,11.103,259,1,0,0,0,3,small
1166,0,0,1,0,0,1/28/2012 17:43,0,0,0,no,0,0,0,4.637,134,1,0,0,0,2,small
1167,0,0,1,0,0,1/28/2012 17:43,0,0,0,no,0,0,0,4.615,134,1,0,0,0,2,small
1168,0,0,1,0,0,1/28/2012 20:02,0,0,0,no,0,0,0,29.056,705,1,0,0,0,3,small
1169,0,0,1,0,0,1/29/2012 1:24,0,0,0,no,0,0,0,13.157,251,1,0,0,0,44,small
1170,0,0,1,0,0,1/29/2012 1:31,0,0,0,no,0,0,0,0.003,2,0,0,0,0,0,none
1171,0,0,1,0,0,1/29/2012 1:34,0,0,6,no,0,0,0,8.553,276,1,0,0,0,3,small
1172,1,0,1,0,0,1/29/2012 4:40,0,0,0,no,0,0,0,0.29,10,0,0,0,0,0,none
1173,0,0,1,0,0,1/29/2012 5:46,0,0,0,no,0,0,0,0.59,21,0,0,0,0,1,none
1174,0,0,1,0,0,1/29/2012 5:47,0,0,0,no,0,0,0,5.292,93,1,0,0,0,3,small
1175,0,0,1,0,0,1/29/2012 8:00,0,0,4,no,1,0,0,7.645,186,1,0,0,0,5,small
1176,0,0,1,0,0,1/29/2012 10:07,0,0,0,no,0,0,0,0.768,24,0,0,0,0,0,none
1177,0,0,1,0,0,1/29/2012 10:13,0,0,0,no,0,0,0,0.715,23,0,0,0,0,0,none
1178,0,0,1,0,0,1/29/2012 10:15,0,0,0,no,0,0,0,0.712,23,0,0,0,0,0,none
1179,0,0,1,0,0,1/29/2012 10:15,0,0,6,no,0,0,0,24.21,281,1,0,1,0,6,small
1180,0,0,1,0,0,1/29/2012 10:15,0,0,0,no,0,0,0,0.711,23,0,0,0,0,0,none
1181,0,0,1,0,0,1/29/2012 10:16,0,0,0,no,0,0,0,0.711,23,0,0,0,0,0,none
1182,0,0,1,0,0,1/29/2012 10:18,0,0,0,no,0,0,0,0.711,23,0,0,0,0,0,none
1183,0,0,1,0,0,1/29/2012 10:20,0,0,0,no,0,0,0,0.713,23,0,0,0,0,0,none
1184,0,0,1,0,0,1/29/2012 10:21,0,0,0,no,0,0,0,0.712,23,0,0,0,0,0,none
1185,0,0,1,0,0,1/29/2012 10:31,0,0,0,no,0,0,0,0.725,23,0,0,0,0,0,none
1186,0,0,1,0,0,1/29/2012 10:32,0,0,0,no,0,0,0,0.727,23,0,0,0,0,0,none
1187,0,0,1,0,0,1/29/2012 10:32,0,0,0,no,0,0,0,3.348,88,0,0,0,0,0,small
1188,0,0,1,0,0,1/29/2012 10:33,0,0,0,no,0,0,0,0.73,23,0,0,0,0,0,none
1189,0,0,1,0,0,1/29/2012 10:38,0,0,0,no,0,0,0,0.728,23,0,0,0,0,0,none
1190,0,0,1,0,0,1/29/2012 10:39,0,0,0,no,0,0,0,0.728,23,0,0,0,0,0,none
1191,0,0,1,0,0,1/29/2012 12:52,0,0,0,no,0,0,0,25.98,651,1,0,0,0,1,small
1192,0,0,1,0,0,1/29/2012 12:56,0,0,0,no,0,0,0,25.694,646,1,0,0,0,1,small
1193,0,0,1,0,0,1/29/2012 15:31,0,0,2,no,0,0,0,1.101,25,0,0,0,0,0,small
1194,0,0,1,0,1,1/29/2012 16:24,0,0,0,no,0,0,0,0.274,9,0,0,0,0,0,none
1195,0,0,1,0,0,1/29/2012 18:55,0,0,0,no,0,0,0,1.222,30,0,0,0,0,0,small
1196,0,0,1,0,0,1/29/2012 19:34,0,0,0,no,0,0,0,1.525,40,0,0,0,0,1,none
1197,0,0,1,0,0,1/29/2012 21:03,0,0,0,no,0,0,0,1.525,42,1,0,0,0,0,big
1198,0,0,1,0,0,1/30/2012 0:03,0,0,0,no,0,0,0,1.636,37,1,0,0,0,1,none
1199,0,0,1,0,0,1/30/2012 2:30,0,0,0,no,0,0,0,4.826,86,1,0,0,0,5,small
1200,0,0,1,0,0,1/30/2012 2:32,0,0,0,no,0,0,0,4.776,85,1,0,0,0,5,small
1201,0,1,1,0,0,1/30/2012 5:09,9,9,0,no,0,0,0,26.526,365,0,0,0,0,0,small
1202,0,1,1,0,0,1/30/2012 5:59,0,0,0,no,0,0,0,4.271,50,0,0,0,0,0,small
1203,0,0,1,0,0,1/30/2012 6:20,0,2,0,no,0,0,0,0.436,22,0,0,0,0,1,none
1204,0,0,1,0,0,1/30/2012 6:31,0,0,0,no,0,0,0,13.236,198,0,0,0,0,0,big
1205,0,0,1,0,1,1/30/2012 6:50,0,0,0,no,0,0,0,0.341,6,0,0,0,0,4,none
1206,0,1,1,0,0,1/30/2012 7:09,0,0,0,no,0,0,0,9.928,221,1,0,0,0,5,big
1207,0,0,1,0,1,1/30/2012 7:14,0,0,0,no,0,0,0,1.029,32,1,1,0,0,0,small
1208,0,1,1,1,1,1/30/2012 7:15,0,0,0,no,0,0,0,0.69,24,1,0,1,0,6,none
1209,0,0,1,0,1,1/30/2012 7:16,0,0,0,no,0,0,0,0.601,16,1,1,0,0,2,small
1210,0,0,1,0,0,1/30/2012 7:41,0,0,0,no,0,0,0,11.728,232,1,0,0,0,2,small
1211,0,1,1,0,0,1/30/2012 7:42,0,0,0,no,0,0,0,7.894,125,0,0,0,0,0,small
1212,0,1,1,0,0,1/30/2012 7:45,0,3,1,no,0,0,0,3.488,58,0,0,0,0,3,small
1213,0,0,1,0,0,1/30/2012 7:56,0,0,4,no,0,0,0,19.323,473,1,0,1,0,10,small
1214,0,0,1,0,0,1/30/2012 8:00,0,0,4,no,1,0,0,7.779,190,1,0,0,0,5,small
1215,0,0,1,0,0,1/30/2012 8:09,0,0,0,no,0,0,0,26.011,652,1,0,0,0,1,small
1216,0,0,1,0,1,1/30/2012 8:37,0,0,0,no,0,0,0,4.812,110,1,0,0,0,0,small
1217,0,0,1,1,1,1/30/2012 8:57,0,0,0,no,0,0,0,20.382,511,1,1,0,0,10,small
1218,0,0,1,0,0,1/30/2012 9:57,0,0,0,no,0,0,0,1.079,23,0,0,0,0,0,small
1219,0,0,1,0,0,1/30/2012 9:58,0,0,0,no,0,0,0,2.208,51,0,1,0,0,0,small
1220,0,0,1,0,1,1/30/2012 10:13,0,0,0,no,0,0,0,6.433,170,1,1,0,0,2,small
1221,0,0,1,0,0,1/30/2012 10:22,0,0,0,no,0,0,0,2.198,42,0,0,0,0,2,none
1222,0,0,1,3,1,1/30/2012 10:24,0,0,0,no,0,0,0,3.078,93,1,1,1,0,14,small
1223,0,0,1,0,0,1/30/2012 11:00,0,0,4,no,1,0,0,7.822,192,1,0,0,0,5,small
1224,0,0,1,0,0,1/30/2012 11:12,0,0,2,no,0,0,0,5.637,148,1,0,1,0,3,small
1225,0,0,1,0,1,1/30/2012 11:15,0,0,0,no,0,0,0,21.218,616,1,1,0,0,10,small
1226,0,0,1,2,0,1/30/2012 11:17,0,0,0,no,0,0,0,5.757,154,1,1,1,0,9,big
1227,0,0,1,0,0,1/30/2012 11:29,0,0,2,no,0,0,0,10.821,172,1,0,0,0,10,small
1228,0,1,1,0,0,1/30/2012 11:30,0,0,0,no,0,0,0,12.039,275,1,0,0,0,5,big
1229,0,1,1,5,0,1/30/2012 11:55,0,2,0,no,0,0,0,16.442,430,1,0,0,0,20,big
1230,0,1,1,0,0,1/30/2012 12:55,0,0,0,no,0,0,0,1.003,28,1,0,0,0,0,big
1231,0,1,1,0,0,1/30/2012 12:56,0,0,0,no,0,0,0,1.083,28,1,0,0,0,0,big
1232,0,1,1,0,0,1/30/2012 12:57,0,0,0,no,0,0,0,1.157,30,1,0,0,0,0,big
1233,0,1,1,0,0,1/30/2012 12:58,0,0,0,no,0,0,0,1.071,28,1,0,0,0,0,big
1234,0,0,1,0,1,1/30/2012 13:09,0,0,0,no,0,0,0,2.081,56,1,1,0,0,9,small
1235,0,0,1,1,1,1/30/2012 13:46,0,0,0,no,0,0,0,3.732,84,1,1,0,0,7,small
1236,0,0,1,0,1,1/30/2012 13:50,0,0,0,no,0,0,0,4.908,135,1,1,1,0,18,small
1237,0,0,1,0,1,1/30/2012 14:07,0,0,0,no,0,0,0,5.173,113,1,1,0,0,4,small
1238,0,0,1,1,1,1/30/2012 14:07,0,0,0,no,0,0,0,4.257,105,1,1,0,0,7,small
1239,0,0,1,1,1,1/30/2012 15:43,0,0,0,no,0,0,0,3.002,68,1,1,1,0,8,small
1240,0,0,1,1,1,1/30/2012 15:51,0,0,0,no,0,0,0,2.457,60,1,1,0,0,0,small
1241,0,0,1,0,1,1/30/2012 16:16,0,0,0,no,0,0,0,0.659,19,1,0,0,0,0,none
1242,0,0,1,0,0,1/30/2012 16:38,0,0,13,no,0,0,0,16.116,363,1,0,1,0,2,small
1243,0,0,1,0,1,1/30/2012 17:09,0,0,0,no,0,0,0,4.695,108,1,1,0,0,0,small
1244,0,0,1,0,0,1/30/2012 18:03,0,0,22,no,0,0,0,7.826,95,1,0,0,0,0,big
1245,0,0,1,0,0,1/30/2012 18:47,0,0,8,no,0,0,0,21.8,276,1,0,1,0,14,small
1246,0,1,1,0,0,1/30/2012 19:57,0,0,0,no,0,0,0,3.352,50,0,0,0,0,0,big
1247,0,0,1,0,1,1/30/2012 20:38,0,0,0,no,0,0,0,3.966,76,1,0,0,0,0,small
1248,0,0,1,0,1,1/30/2012 22:00,0,0,0,no,0,0,0,5.996,146,1,0,0,0,2,small
1249,0,0,1,0,0,1/30/2012 22:10,0,0,0,no,0,0,0,0.602,29,0,0,0,0,0,small
1250,0,0,1,0,0,1/30/2012 23:44,0,0,0,no,0,0,0,1.831,67,1,0,0,0,0,small
1251,0,0,1,0,0,1/31/2012 4:00,0,0,0,no,0,0,0,3.365,91,1,0,0,0,1,small
1252,0,0,1,0,0,1/31/2012 4:00,0,0,0,no,0,0,0,4.046,107,1,0,0,0,1,small
1253,0,0,1,0,1,1/31/2012 4:25,0,0,0,no,0,0,0,6.379,179,1,1,1,0,24,small
1254,0,0,1,0,0,1/31/2012 5:04,0,0,4,no,0,0,0,5.602,159,1,1,0,0,12,big
1255,0,0,1,0,0,1/31/2012 5:50,0,0,0,no,0,0,0,1.06,37,0,1,0,0,2,small
1256,0,0,1,2,1,1/31/2012 6:55,1,1,0,no,0,0,0,15.859,491,1,1,1,0,23,small
